
  x              y             z     Side   Disk    Ring   Module
-17.2014      -3.28007      264.4     2      12      3      20
-13.6964      -7.23771      265.2     2      12      3      21
-13.7683      -7.21734      265.2     2      12      3      21
-12.7958      -5.26039      265.2     2      12      3      21
-14.1112      -5.7085      265.2     2      12      3      21
-13.9222      -10.9751      264.4     2      12      3      22
-13.5035      -8.99285      264.4     2      12      3      22
-9.06291      -11.2178      265.2     2      12      3      23
-10.8077      -12.5596      265.2     2      12      3      23
-11.6667      -12.7766      265.2     2      12      3      23
-12.1655      -12.8866      265.2     2      12      3      23
-12.0738      -11.9731      265.2     2      12      3      23
-10.4751      -9.38086      265.2     2      12      3      23
-8.0814      -14.2435      264.4     2      12      3      24
-8.69119      -11.7999      264.4     2      12      3      24
-9.04768      -11.1714      264.4     2      12      3      24
-10.786      -12.5208      264.4     2      12      3      24
-4.80783      -13.283      265.2     2      12      3      25
-7.10311      -14.1458      265.2     2      12      3      25
-8.09459      -14.291      265.2     2      12      3      25
-3.03545      -15.8055      264.4     2      12      3      26
-4.87773      -13.3115      264.4     2      12      3      26
0.165136      -14.0179      265.2     2      12      3      27
-0.586134      -17.3892      265.2     2      12      3      27
-0.925023      -14.7466      265.2     2      12      3      27
-3.05239      -15.8569      265.2     2      12      3      27
2.20501      -14.6045      264.4     2      12      3      28
2.24196      -17.4743      264.4     2      12      3      28
0.170732      -13.9785      264.4     2      12      3      28
3.25842      -15.0052      265.2     2      12      3      29
2.30377      -14.5238      265.2     2      12      3      29
7.62177      -12.698      264.4     2      12      3      30
8.03501      -13.6671      264.4     2      12      3      30
7.17724      -14.1523      264.4     2      12      3      30
5.71797      -15.0789      264.4     2      12      3      30
10.3922      -12.8333      265.2     2      12      3      31
9.18231      -11.3705      265.2     2      12      3      31
7.50794      -12.3531      265.2     2      12      3      31
8.09501      -13.6595      265.2     2      12      3      31
11.3832      -10.6248      264.4     2      12      3      32
11.5134      -12.5816      264.4     2      12      3      32
11.097      -12.8715      264.4     2      12      3      32
9.13904      -11.3399      264.4     2      12      3      32
12.7281      -8.01143      265.2     2      12      3      33
12.3363      -9.04232      265.2     2      12      3      33
12.569      -9.37317      265.2     2      12      3      33
15.7526      -6.5238      264.4     2      12      3      34
13.9082      0.43539      264.4     2      12      3      36
16.6698      -1.45717      264.4     2      12      3      36
15.0797      -2.74643      264.4     2      12      3      36
17.7921      1.45353      265.6     2      12      4      1
18.0496      4.20659      264.8     2      12      4      2
18.0647      4.21848      264.8     2      12      4      2
20.5612      6.66714      265.6     2      12      4      3
13.8906      11.3312      265.6     2      12      4      5
12.6606      13.2068      264.8     2      12      4      6
13.7376      14.6268      264.8     2      12      4      6
11.7124      13.3054      264.8     2      12      4      6
12.0892      14.0754      264.8     2      12      4      6
12.0295      13.8681      265.6     2      12      4      7
11.54      13.5467      265.6     2      12      4      7
11.5304      13.6664      265.6     2      12      4      7
12.7863      16.7407      265.6     2      12      4      7
9.41898      15.76      264.8     2      12      4      8
9.82624      16.6874      264.8     2      12      4      8
9.16399      19.6803      264.8     2      12      4      8
6.78492      18.5771      265.6     2      12      4      9
4.56309      18.2486      264.8     2      12      4      10
4.86472      20.3551      264.8     2      12      4      10
3.14301      18.3117      264.8     2      12      4      10
2.44025      17.9318      264.8     2      12      4      10
2.16054      17.6648      264.8     2      12      4      10
2.26735      17.6636      265.6     2      12      4      11
2.24714      18.0035      265.6     2      12      4      11
2.20095      20.6996      265.6     2      12      4      11
1.87637      21.4354      265.6     2      12      4      11
1.87114      21.41      265.6     2      12      4      11
1.80082      21.5485      265.6     2      12      4      11
0.952225      18.4201      265.6     2      12      4      11
-2.75501      20.118      264.8     2      12      4      12
-2.84204      20.985      264.8     2      12      4      12
-2.70117      20.1496      265.6     2      12      4      13
-2.98282      20.9694      265.6     2      12      4      13
-4.25374      17.8792      265.6     2      12      4      13
-5.3441      20.0282      265.6     2      12      4      13
-5.62076      19.6159      264.8     2      12      4      14
-6.26648      18.6164      264.8     2      12      4      14
-5.73441      16.9663      264.8     2      12      4      14
-5.66866      16.6083      264.8     2      12      4      14
-6.94599      19.4635      264.8     2      12      4      14
-6.67176      18.4636      264.8     2      12      4      14
-6.53037      17.8341      264.8     2      12      4      14
-7.54331      19.0056      264.8     2      12      4      14
-7.85379      16.3788      264.8     2      12      4      14
-7.29647      16.7191      265.6     2      12      4      15
-8.41422      16.4396      265.6     2      12      4      15
-10.2668      18.5991      265.6     2      12      4      15
-10.6937      18.2633      265.6     2      12      4      15
-10.703      18.2582      265.6     2      12      4      15
-10.4147      17.4689      265.6     2      12      4      15
-11.2239      17.2696      265.6     2      12      4      15
-11.6044      18.0751      264.8     2      12      4      16
-10.6074      14.3074      264.8     2      12      4      16
-12.3334      13.2225      265.6     2      12      4      17
-13.348      12.0521      265.6     2      12      4      17
-13.2915      12.0313      264.8     2      12      4      18
-17.1977      12.6102      264.8     2      12      4      18
-15.9782      8.8832      265.6     2      12      4      19
-15.7995      7.68533      265.6     2      12      4      19
-15.8033      7.56331      264.8     2      12      4      20
-18.0373      6.95946      264.8     2      12      4      20
-18.1284      2.6195      265.6     2      12      4      21
-18.1249      2.55435      264.8     2      12      4      22
-18.7365      2.25776      264.8     2      12      4      22
-17.9982      0.11605      264.8     2      12      4      22
